0,1,2,3,4,5,6,7,8,9,10,11,12
0,-11.083,-4.6988,-1.9736,-4.7282,-4.7206,-5.2372,2.6504,-4.9517,-2.3052,-3.4297,-1.1337,0.1145
0,-11.344,-4.2257,-2.6439,-5.4641,-4.2431,-6.4463,-0.61512,-3.5739,-2.9135,-1.5244,-1.1606,0.32468
0,-9.9858,-3.0499,-2.5404,-7.2125,-3.4167,-6.981,0.27235,-3.5948,-1.6318,-0.91807,-3.1101,-0.38234
0,-9.8082,-4.3008,-2.4885,-7.0552,-4.2405,-6.0856,0.72436,-5.4259,-2.1504,-2.1611,-2.0812,1.1604
0,-8.9485,-3.5273,-3.0724,-6.692,-3.9234,-6.1726,0.085271,-4.2015,-0.72309,-0.80297,-2.0393,0.40183
0,-11.573,-7.5096,-3.4396,-1.1789,-4.6285,-4.9993,2.1514,-4.6207,-3.5638,-3.7134,-1.0775,0.22473
0,-8.7303,-2.1755,-3.103,-10.19,-2.8592,-8.0628,0.30048,-5.0458,-1.4255,-1.7341,-2.8131,-0.055571
0,-13.713,-5.5165,1.0492,-5.6459,-5.4292,-0.041618,-0.95305,-1.8279,-0.75748,-2.7927,-1.3182,-0.32652
0,-8.8683,-5.6176,3.1402,-13.241,0.042612,-2.2366,-5.1607,-0.13066,-4.5702,-2.7706,-1.6879,0.35906
0,-6.1804,-7.4935,2.2008,-10.11,-1.9235,-3.6607,-5.9323,-1.5235,-5.4403,-1.5735,-0.052701,-1.6762
0,-9.6497,-6.0555,6.0149,-13.677,-1.0078,0.12179,-7.1462,0.93139,-3.6044,-1.4297,-1.87,-0.79295
0,-9.3183,-7.345,2.6174,-9.4519,-3.7412,-2.2897,-3.6395,-0.91001,-4.0367,-0.88565,-0.62826,-0.83105
0,-8.5235,-7.2538,3.8372,-14.297,-2.0109,-3.6227,-5.2879,0.50863,-4.0725,0.11347,-1.9025,0.074284
0,-7.9951,-4.558,7.039,-17.084,-3.7242,-2.0343,-4.5091,-3.5381,-4.0929,-0.83839,-4.6409,0.15565
0,-12.67,-6.2169,2.8879,-6.8562,-3.8933,0.24319,-4.5714,-1.2241,-1.2345,-1.3541,-0.015977,-0.71228
0,-11.853,-7.2264,1.9952,-7.0277,-3.2375,-1.2285,-0.84045,-1.0226,-7.5285,-0.30821,0.71185,-0.029902
0,-10.2,-7.1249,5.4724,-10.619,-3.2705,0.92324,-6.048,0.4583,-3.0981,-1.041,0.52429,-1.7268
0,-8.2858,-8.2172,4.7714,-12.184,-3.2722,-1.5338,-5.7831,-0.34706,-3.9242,-0.30269,-1.9052,-0.33647
0,-9.9842,-7.6288,5.4703,-16.526,-1.3406,-1.3762,-6.0823,0.76247,-5.7658,-0.18083,-2.9299,-0.49745
0,-11.512,-7.8975,5.5877,-12.3,2.0584,-1.1497,-4.8157,3.018,-4.0216,-0.61678,-0.66192,-0.29623
0,-11.237,-7.5985,-0.025264,-6.0391,-3.7236,-1.9962,-2.1506,-3.288,-2.0751,1.2506,-1.34,-0.57602
0,-9.3675,-4.7096,0.94757,-10.699,-4.1158,-5.3852,-1.5612,-6.1181,1.0187,2.3895,-4.2773,1.8045
0,-11.635,-5.6274,0.77634,-10.298,-3.3403,-2.491,-0.99711,-4.8158,0.064859,2.5084,-4.1455,0.11674
0,-9.7577,-7.161,-1.5727,-6.2045,-3.6338,-5.0277,-0.89483,-4.4304,-1.1582,2.5718,-2.9412,-0.051954
0,-10.974,-2.7081,1.1956,-11.653,-1.4227,-5.4955,-4.1847,-3.5551,-0.56485,2.0885,-1.5714,-0.018474
0,-11.187,-3.0346,-0.42138,-9.5422,-2.8974,-4.2203,-1.164,-3.8772,0.0968,1.389,-3.7074,0.43631
0,-10.442,-4.2129,-0.042583,-11.956,-2.3291,-5.5649,-1.0507,-4.6486,-0.57068,0.64949,-2.6473,0.52743
0,-11.46,-3.7998,0.85282,-10.947,-3.3736,-4.9756,-2.7771,-2.0746,-0.70535,1.9061,-2.2313,-1.1545
0,-8.1778,-2.1051,0.19356,-13.572,-4.2866,-6.5188,-1.9045,-5.6679,-0.64711,2.0925,-4.6449,0.84436
0,-10.992,-4.5738,1.0116,-10.403,-3.1561,-4.1209,-1.2224,-4.5307,-0.21941,2.4228,-3.9765,0.3163
0,-11.69,-4.5313,-0.12476,-9.1173,-4.5465,-4.1645,-2.0814,-4.3651,0.53756,3.4296,-4.2415,-1.1731
0,-9.8283,-3.7054,-2.4953,-7.9399,-5.348,-5.9848,-0.37062,-3.7896,-1.499,2.2197,-3.5766,0.31376
0,-8.818,-7.5934,-4.474,-3.8066,-2.8434,-7.6361,-2.3273,-2.3639,-0.86236,2.244,-2.4205,-0.96415
0,-3.1006,-2.8869,-4.9621,-5.4025,-5.8756,-4.4216,-7.0069,-3.6221,-2.1679,-1.2589,-0.52294,0.26671
0,-7.0748,-0.38373,-3.9386,-4.9449,-3.5342,-5.3359,-3.5651,-4.9205,-3.0206,-2.8062,-2.7758,-1.0428
0,-11.085,-5.9579,0.59959,-6.1052,-1.3097,-1.813,-8.1356,-2.88,0.60827,-3.2155,0.49026,0.14172
0,-1.7527,-1.7898,-5.5873,-7.5291,-2.4137,-3.777,-7.5702,-3.0059,-3.8174,-2.4913,-1.9598,-1.5047
0,-3.1791,-1.4489,-4.2601,-8.8541,-0.31638,-4.2539,-8.2107,-1.5347,-1.8818,-4.0321,-2.36,-4.4228
0,-7.9053,-2.0965,-1.5466,-2.4178,-2.2204,-4.9505,-7.7215,-4.5773,-1.62,-3.2451,-2.7489,-0.9968
0,-4.5866,-1.1158,-2.8961,-3.0896,-1.903,-5.7027,-5.5059,-5.2386,-1.5955,-3.4579,-3.2333,-2.6192
0,-4.231,3.5829,-6.0425,-6.8793,-4.0436,-7.4017,-1.6185,-3.6974,0.094712,-3.7927,-3.8293,-1.8426
0,-8.1935,-2.2201,-2.9371,-4.9463,-0.47386,-6.3835,-6.7987,-2.4343,-1.3151,-3.4181,-0.85039,-1.9699
0,-5.5188,-0.36076,-2.0742,-4.4441,-4.1065,-4.5957,-6.4976,-3.2689,-2.4706,-3.4617,-2.6261,-2.3037
0,-7.4546,-3.9092,-3.5054,-6.4483,-2.4627,-2.3697,-6.6448,-3.2344,-1.23,-4.7294,-1.6224,-2.1817
0,-5.1616,-0.21234,-4.0817,-5.3378,-4.3903,-6.2552,-5.5431,-2.7981,-1.8907,-3.7778,-3.3456,-1.9903
0,-4.8246,3.2865,-2.7856,-5.058,-5.2481,-6.6605,-4.1254,-4.2454,-2.0903,-3.1971,-3.7012,-1.9854
0,-9.8228,-3.5715,-4.6876,-4.5768,-2.1988,-4.3006,-2.5133,-2.5332,-3.2101,-1.1307,-1.7389,0.023378
0,-12.144,-4.4225,-3.5791,-5.1173,-0.12873,-4.051,-3.2087,-1.4347,-2.5582,-0.54142,-1.317,-0.27202
0,-14.595,-1.2576,-3.4449,-3.4805,-1.4264,-2.9214,-3.0961,-0.52615,-2.5477,-0.23653,-0.98324,-0.4847
0,-10.766,0.001107,-1.283,-6.6714,-0.92037,-3.9618,-2.1988,-2.1019,-4.8638,-0.80788,-4.3244,-1.4731
0,-5.9237,-5.8879,-4.7843,-12.855,-1.855,-4.3149,-1.22,1.0524,-2.606,0.25396,-2.6251,-0.0043305
0,-6.5844,-4.7325,-3.448,-13.033,-3.2183,-5.9166,-2.4552,-0.074973,-4.7973,0.068134,-0.50404,-0.030933
0,-7.9436,-2.7258,-1.0856,-15.948,-1.2274,-5.8495,-3.9242,-1.6143,-2.2702,1.8288,-2.55,0.45345
0,-7.2085,-3.2691,-2.6048,-12.36,-1.8444,-4.5365,-2.7757,-2.1444,-4.0503,1.4457,-2.1852,-1.1107
0,-9.6474,-2.5135,-4.66,-4.8412,-3.1875,-6.5309,-1.5584,-0.086687,-4.1542,1.031,0.21691,1.3605
0,-8.3904,-0.04049,-1.0187,-18.459,-0.90313,-4.7025,-4.0136,-1.2955,-1.0313,-0.7848,-0.99461,0.49682
0,-8.2997,-0.83898,-2.8427,-14.464,-1.178,-5.2377,-3.9939,-1.9426,-2.9585,1.251,-1.8107,-1.4846
0,-9.1119,1.4692,0.17936,-15.095,-3.634,-9.17,-1.7863,-2.7042,-1.1135,1.5831,-2.0895,0.55701
0,-10.924,-2.031,-0.28904,-12.202,-4.3633,-4.3669,-0.81399,-3.144,-0.7986,0.044556,-2.3197,1.0667
0,-7.3063,-2.6622,-3.5251,-11.106,-1.9689,-5.7583,-2.8783,0.12836,-2.224,-1.101,-0.65779,-1.3659
0,-7.8458,-2.2,-0.099683,-13.126,-5.3701,-4.6591,-3.6282,-1.9477,-1.531,-0.22527,0.2698,-0.14531
